RESTAURANT;DIRECCION;NOMBRE_PLATO;DESCRIPCION_PLATO;URL
El Fogon de la Noe;Fray Camilo Henríquez 652, Casa 44, Colina, Chile;Ensalada de Pollo;Ensalada de Pollo picado con lechuga, limón, huevo duro, tomate, zanahoria y papas.;https://www.rappi.cl/restaurantes/900082693-el-fogon-de-la-noe
El Fogon de la Noe;Fray Camilo Henríquez 652, Casa 44, Colina, Chile;Ensalada de Atún;Ensalada de atun con lechuga, limón, huevo duro, tomate, zanahoria y papas.;https://www.rappi.cl/restaurantes/900082693-el-fogon-de-la-noe
El Fogon de la Noe;Fray Camilo Henríquez 652, Casa 44, Colina, Chile;Empanada Pino;Empanada pino de horno con carne picada y cebolla.;https://www.rappi.cl/restaurantes/900082693-el-fogon-de-la-noe
El Fogon de la Noe;Fray Camilo Henríquez 652, Casa 44, Colina, Chile;Empanada Pino Merquen;Empanada pino de horno con carne picada, cebolla y merquen.;https://www.rappi.cl/restaurantes/900082693-el-fogon-de-la-noe
El Fogon de la Noe;Fray Camilo Henríquez 652, Casa 44, Colina, Chile;Empanada Milhojas Queso;Empanada de queso con hojaldre.;https://www.rappi.cl/restaurantes/900082693-el-fogon-de-la-noe
El Fogon de la Noe;Fray Camilo Henríquez 652, Casa 44, Colina, Chile;Empanada de Queso Frita;Empanada de queso frita.;https://www.rappi.cl/restaurantes/900082693-el-fogon-de-la-noe
El Fogon de la Noe;Fray Camilo Henríquez 652, Casa 44, Colina, Chile;Empanada de Pino Frita;Empanada de pino frita con carne picada y cebolla.;https://www.rappi.cl/restaurantes/900082693-el-fogon-de-la-noe
El Fogon de la Noe;Fray Camilo Henríquez 652, Casa 44, Colina, Chile;Cazuela de Pollo;Cazuela de pollo con choclo, porotos verdes, zapallo y papa cocida.;https://www.rappi.cl/restaurantes/900082693-el-fogon-de-la-noe
El Fogon de la Noe;Fray Camilo Henríquez 652, Casa 44, Colina, Chile;Spaguetti con Salsa Fontu;Spaguetti con salsa boloñesa especial de la casa.;https://www.rappi.cl/restaurantes/900082693-el-fogon-de-la-noe
El Fogon de la Noe;Fray Camilo Henríquez 652, Casa 44, Colina, Chile;Spaguetti con Salsa Boloñesa;Spaguetti  con salsa fontu, con pollo, choclo, champiñones y crema de leche.;https://www.rappi.cl/restaurantes/900082693-el-fogon-de-la-noe
El Fogon de la Noe;Fray Camilo Henríquez 652, Casa 44, Colina, Chile;Cazuela de Vacuno;Cazuela de vacuno, choclo, porotos verdes, zapallo y papa cocida.;https://www.rappi.cl/restaurantes/900082693-el-fogon-de-la-noe
El Fogon de la Noe;Fray Camilo Henríquez 652, Casa 44, Colina, Chile;Charquicán con Huevo Frito;Charquicán de papas, zanahoria, pimentón, ajo, carne picada y huevo frito.;https://www.rappi.cl/restaurantes/900082693-el-fogon-de-la-noe
El Fogon de la Noe;Fray Camilo Henríquez 652, Casa 44, Colina, Chile;Carne al Jugo;Carne al jugo con arveja, zanahoria y agregado a elegir.;https://www.rappi.cl/restaurantes/900082693-el-fogon-de-la-noe
El Fogon de la Noe;Fray Camilo Henríquez 652, Casa 44, Colina, Chile;Pastel de Choclo;Pastel de choclo con carne de vacuno, cebolla y aceituna.;https://www.rappi.cl/restaurantes/900082693-el-fogon-de-la-noe
El Fogon de la Noe;Fray Camilo Henríquez 652, Casa 44, Colina, Chile;Carne Mechada y Papas Fritas;Carne mechada con papas fritas, arvejas, zanahoria, ajo.;https://www.rappi.cl/restaurantes/900082693-el-fogon-de-la-noe
El Fogon de la Noe;Fray Camilo Henríquez 652, Casa 44, Colina, Chile;Pollo al Jugo;Pollo al jugo con arveja, zanahoria y agregado a elegir.;https://www.rappi.cl/restaurantes/900082693-el-fogon-de-la-noe
El Fogon de la Noe;Fray Camilo Henríquez 652, Casa 44, Colina, Chile;Mix al Jugo;Pollo, carne al jugo con arveja, zanahoria y agregado a elegir.;https://www.rappi.cl/restaurantes/900082693-el-fogon-de-la-noe
El Fogon de la Noe;Fray Camilo Henríquez 652, Casa 44, Colina, Chile;Pollo Apanado;Rico pollo apanado mas agregado a elección.;https://www.rappi.cl/restaurantes/900082693-el-fogon-de-la-noe
El Fogon de la Noe;Fray Camilo Henríquez 652, Casa 44, Colina, Chile;Pollo a la Plancha;Rico pollo a la plancha especial de la casa mas agregado.;https://www.rappi.cl/restaurantes/900082693-el-fogon-de-la-noe
El Fogon de la Noe;Fray Camilo Henríquez 652, Casa 44, Colina, Chile;Chorrillana para 2;Rica chorrillana con papas fritas, huevo frito, cebolla y longaniza.;https://www.rappi.cl/restaurantes/900082693-el-fogon-de-la-noe
El Fogon de la Noe;Fray Camilo Henríquez 652, Casa 44, Colina, Chile;Chorrillana Familiar;Rica chorrillana familiar con papas fritas, cebolla, huevos fritos y longaniza.;https://www.rappi.cl/restaurantes/900082693-el-fogon-de-la-noe
Morales Foodtruck;Fontt 1007, Colina, Chile;Classic Burger;Burger con vacuno, lechuga, rodajas de tomate, palta, mayonesa casera, kétchup y pan brie.;https://www.rappi.cl/restaurantes/900082710-morales-foodtruck
Morales Foodtruck;Fontt 1007, Colina, Chile;Súper Burger Doble;Burger con doble carne de vacuno de 120 gr cada una, cebolla caramelizada, doble cheddar en lámina, tocino frito 50 gr, pepinillos y salsa bbq.;https://www.rappi.cl/restaurantes/900082710-morales-foodtruck
Morales Foodtruck;Fontt 1007, Colina, Chile;Morales Burger;Burger con doble carne de vacuno 120 gr cada una, lechuga, cebolla morada, cheddar, pepinillos, kétchup y mostaza.;https://www.rappi.cl/restaurantes/900082710-morales-foodtruck
Morales Foodtruck;Fontt 1007, Colina, Chile;Suprema Burger;Burger con triple carne de vacuno de 120 gr cada una, cheddar, cebolla caramelizada, pepinillos, tocino y lechuga.;https://www.rappi.cl/restaurantes/900082710-morales-foodtruck
Morales Foodtruck;Fontt 1007, Colina, Chile;Veggie Burger;Burger con carne vegetariana de soja, palta, cebolla morada, tomate y lechuga.;https://www.rappi.cl/restaurantes/900082710-morales-foodtruck
Morales Foodtruck;Fontt 1007, Colina, Chile;Cuarto y Medio de Libra;Burger con doble carne de vacuno de 120 gr cada una, doble queso cheddar, cebolla picada, pepinillos, kétchup y mostaza.;https://www.rappi.cl/restaurantes/900082710-morales-foodtruck
Morales Foodtruck;Fontt 1007, Colina, Chile;Pobre de Tocino Burger;Burger con doble carne de vacuno de 120 gr cada una, cebolla caramelizada, 2 huevos fritos y tocino.;https://www.rappi.cl/restaurantes/900082710-morales-foodtruck
Morales Foodtruck;Fontt 1007, Colina, Chile;Grandiosa;Burger con doble carne de vacuno de 120 gr cada una, cheddar, tomate, lechuga, cebolla morada, kétchup, mostaza y mayonesa.;https://www.rappi.cl/restaurantes/900082710-morales-foodtruck
Morales Foodtruck;Fontt 1007, Colina, Chile;La Tapa Arterias;Burger con carne de vacuno 555 gr, triple queso cheddar, doble tocino de 50 gr cada uno, cebolla caramelizada, pepinillo, huevo frito, salsa bbq y salsa de ajo.;https://www.rappi.cl/restaurantes/900082710-morales-foodtruck
Morales Foodtruck;Fontt 1007, Colina, Chile;Burger Kids;Burger con carne de vacuno 90 gr, queso cheddar, kétchup y mostaza.;https://www.rappi.cl/restaurantes/900082710-morales-foodtruck
Morales Foodtruck;Fontt 1007, Colina, Chile;Sándwich de Churrasco;Sándwich con churrascos de vacuno 120 gr, rodajas de tomate, lechuga, palta, mayonesa de la casa, kétchup, mostaza y pan a elegir.;https://www.rappi.cl/restaurantes/900082710-morales-foodtruck
Morales Foodtruck;Fontt 1007, Colina, Chile;Sándwich de Pollo;Sándwich con pollo desmechado 120 gr, rodajas de tomate, lechuga, palta, mayonesa de la casa, kétchup, mostaza y pan a elegir.;https://www.rappi.cl/restaurantes/900082710-morales-foodtruck
Morales Foodtruck;Fontt 1007, Colina, Chile;Canasto de Papas;Papas fritas, 250 gr.;https://www.rappi.cl/restaurantes/900082710-morales-foodtruck
Morales Foodtruck;Fontt 1007, Colina, Chile;Papas Supremas;Canasto de papas fritas 300 gr con salsa cheddar, tomate picado, tocino frito 50 gr y ciboulette.;https://www.rappi.cl/restaurantes/900082710-morales-foodtruck
Morales Foodtruck;Fontt 1007, Colina, Chile;Papas Cheddar;Canasto de papas fritas con salsa cheddar, 300 gr.;https://www.rappi.cl/restaurantes/900082710-morales-foodtruck
Morales Foodtruck;Fontt 1007, Colina, Chile;Salchipapa;Canasto de papas fritas 300 gr con vienesas fritas picadas 150 gr.;https://www.rappi.cl/restaurantes/900082710-morales-foodtruck
Morales Foodtruck;Fontt 1007, Colina, Chile;Chicken Fingers;Canasto de papas fritas 300 gr con filetitos de pollo apanado 150 gr.;https://www.rappi.cl/restaurantes/900082710-morales-foodtruck
Morales Foodtruck;Fontt 1007, Colina, Chile;Chorrillana Carnivora;Chorrillana con papas fritas 300 gr, cebolla caramelizada, vienesas 150 gr, churrasco 150 gr, pollo desmechado 100 gr, tocino frito en tiras y huevo frito.;https://www.rappi.cl/restaurantes/900082710-morales-foodtruck
Morales Foodtruck;Fontt 1007, Colina, Chile;Chorrillana Morales;Chorrillana con papas fritas 300 gr, cebolla caramelizada, vienesas 150 gr, churrasco 150 gr, pollo desmechado 100 gr, tocino en tiras, huevo frito y queso gouda fundido 200 gr.;https://www.rappi.cl/restaurantes/900082710-morales-foodtruck
Morales Foodtruck;Fontt 1007, Colina, Chile;Chorrillana Simple;Chorrillana con papas fritas 300 gr, cebolla caramelizada, vienesas 150 gr, churrasco 150 gr y huevo frito.;https://www.rappi.cl/restaurantes/900082710-morales-foodtruck
El Baquiano;Aconcagua 253, Colina, Chile;Bistec a la Plancha;Bistec de vacuno salteado a la plancha con acompañamiento a elegir.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;Bistec a lo Pobre;Bistec de vacuno salteado a la plancha acompañado con papas fritas, huevo frito y cebolla caramelizada.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;Pechuga a la Pizza;Pechuga de pollo cubierta en capa de tomate, queso derretido, orégano y acompañamiento a elegir.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;Chorrillana;Papas fritas porción para 3 personas con cebolla caramelizada, trozos de carne de res y huevo frito.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;Parrilada para 4;4 Lomos lisos en trozos de 100 gr, 3 chuletas parrilleras, 3 pechugas deshuesadas, 4 longanizas, 4 prietas y 4 papas cocidas.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;Pechuga a la Plancha;Pechuga de pollo salteada a la plancha y acompañamiento a elegir.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;Parrillada para 2;2 Lomos en trozos de 100 gr, 2 chuletas de cerdo, 2 pechugas deshuesadas, 2 longanizas, 2 prietas y 2 papas cocidas.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;Lomo Saltado;Lomo de carne en trozos con tomate, cebolla, servidos junto a crocantes, papas fritas y arroz grano grande.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;Cazuela de Vacuno;Sopa de carne vacuna acompañada con papa cocida, perejil y vegetales de la estación cocinados al vapor;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;Lomo a lo Pobre;Lomo de vacuno salteado a la plancha acompañado de papas fritas, huevo frito y cebolla caramelizada.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;Pescado Frito;Pescado frito con acompañamiento a elegir.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;Charquican con Huevo;Carne en guiso acompañado con papa frita, cebolla al vapor y huevo frito.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;Pollo al Jugo;Pollo cocinado lentamente en sus propios jugos, 250 gr.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;Pollo al Horno;Pechuga de pollo cocinada al horno, 250 gr.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;Pollo Arvejado;Pechuga de pollo cocinada a la olla acompañado de arvejas, 250 gr.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;Fideos con Salsa a la Boloñesa;Fideos caseros acompañados con salsa a la boloñesa de carne.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;Lasaña a la Boloñesa;Lasaña con salsa boloñesa y abundante queso rallado gratinado al horno.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;Pastel de Papas;Pastel con puré de papás acompañado de carne molida y huevo cocido, porción personal.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;Fideos con Salsa Alfredo;Fideos caseros con salsa alfredo de crema y jamón.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;2 Fajitas con Carne Vegana;2 Fajitas rellenas con carne de soja, queso y palta.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;Tomate Relleno y Ensalada;Tomate relleno con atún, mayonesa acompañado de lechuga y vegetales de la estación.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;Salpicón con Pollo;Pollo en guiso acompañado con papa frita y cebolla al vapor.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;Hamburguesa Vegana y Ensalada;Hamburguesa de porotos negros acompañada con lechuga y vegetales de la estación.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;2 Fajitas de Pollo;2 Fajitas rellenas con pollo, queso y palta.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;2 Fajitas de Carne;2 Fajitas rellenas con carne, queso y palta.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;Palta Reina y Ensalada;Palta rellena con atún, mayonesa, ensalada de lechuga y vegetales de la estación.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Baquiano;Aconcagua 253, Colina, Chile;Salpicón con Carne;Carne en guiso acompañado con papa frita y cebolla al vapor.;https://www.rappi.cl/restaurantes/900082723-el-baquiano
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Sándwich de Vacuno;Sándwich de carne de churrasco a elección y en pan frica.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Sándwich de Ave;Sándwich de carne de ave a elección y en pan frica.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Sándwich de Cerdo;Sándwich de carne de lomo a elección y en pan frica.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Promo 2 Sándwiches de Vacuno;2 Sándwich de carne de churrasco a elección y en pan frica.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Promo 2 Sándwiches de Ave;2 Sándwich de carne de ave a elección y en pan frica.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Promo 2 Sándwiches de Cerdo;2 Sándwich de carne de lomo a elección y en pan frica.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Promo 2 Sándwiches de Mechada;2 Sándwich de carne mechada a elección y en pan frica.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Fajita con Carne;Fajita con masa de trigo, base de lechuga, 2 agregados y proteína a elección.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Promo 2 Fajitas de Cerdo;2 Fajitas de carne de lomo, masa de trigo, base de lechuga y 2 agregados a elección por fajita.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Promo 2 Fajitas de Ave;2 Fajitas de carne de ave, masa de trigo, base de lechuga y 2 agregados a elección por fajita.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Promo 2 Fajitas de Vacuno;2 Fajitas de carne de churrasco, masa de trigo, base de lechuga y 2 agregados a elección por fajita.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Promo 2 Fajitas de Carne Mechada;2 Fajitas de carne mechada, masa de trigo, base de lechuga y 2 agregados a elección por fajita.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Hamburguesa con Carne a Eleccion;Hamburguesa con proteína y preparación a elección,;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Promo 2 Hamburguesas Misma Carne;2 Hamburguesas con proteína y preparación a elección, en pan frica.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;2 Sándwich Carne Bacon;2 Sándwichs  con pan y carne a elección.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;2 Sándwichs Carne Napolitana;Son 2 sándwich con pan, carne a elección, tomate, queso, orégano y aceitunas.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;2 Sándwich a Lo Pobre;Son 2 sándwich con pan, carne a elección, huevo frito, cebolla frita y queso gauda.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;2 Hamburguesas Bacon;Son 2 panes, hamburguesa a eleccion, salsa bbq, cebolla, queso cheddar tomate, tocino y salsa tártara.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;2 Hamburguesas a Lo Pobre;Son 2 panes, hamburguesa a eleccion, huevo frito, cebolla frita y queso gauda.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;2 Hamburguesas Napolitana;Son 2 panes, hamburguesa a eleccion, queso, orégano y aceitunas.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;2 Hamburguesas Champignon;Son 2 panes, carne a elección crema champignón, queso cheddar, queso gauda.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Suiza;Vienesa en pan de completo, queso, tomate, mayonesa y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Antigua;Vienesa en pan de completo,  salsa americana, palta, mayonesa y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Alemana;Vienesa en pan de completo, tomate, chucrut, mayonesa y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Irlandesa;Vienesa en pan de completo, lechuga, tomate, mayonesa y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Rey;Vienesa en pan de completo, tomate, chucrut, salsa americana, mayonesa y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Chacarera;Vienesa en pan de completo, tomate, porotos verdes, ají, mayonesa y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Italiana;Vienesa en pan de completo,  tomate, palta, mayonesa y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Barros Luco;Vienesa en pan de completo,  queso y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Brasileña;Vienesa en pan de completo,  queso, palta y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Napolitana;Vienesa en pan de completo, tomate, queso, orégano y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Tomate Mayonesa;Vienesa en pan de completo, tomate, mayonesa y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Vienesa Salsa Verde;Vienesa en pan de completo, salsa verde y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Vienesa Sola;Vienesa en pan de completo  y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Vienesa de Palta Mayonesa;Vienesa en pan de completo, palta, mayonesa y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Vienesa de Lechuga y Mayonesa;Vienesa en pan de completo,  lechuga, mayonesa y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Gigante Rey;Pan de completo, carne a eleccion, chucrut, tomate, salsa americana y mayonesa.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Gigante Chacarera;Pan de completo, carne a eleccion, tomate, porotos verdes, ají y mayonesa.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Gigante Italiana;Pan de completo, carne a eleccion, tomate, palta y mayonesa.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Gigante Barros Luco;Pan de completo, carne a eleccion y queso.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Gigante Alemana;Pan de completo, carne a eleccion, tomate, chucrut, y mayonesa.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Gigante Suiza;Pan de completo, carne a eleccion, queso, tomate y mayonesa.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Gigante Antigua;Pan de completo, carne a eleccion, salsa americana, palta y mayonesa.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Gigante Irlandesa;Pan de completo, carne a eleccion, lechuga, tomate y mayonesa.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Gigante Brasileña;Pan de completo, carne a eleccion, queso y palta. .;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Gigante Napolitana;Pan de completo, carne a eleccion, tomate, queso, aceitunas y orégano.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Gigante Tomate Mayonesa;Pan de completo, carne a eleccion, tomate y mayonesa.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Gigante Palta Mayonesa;Pan de completo, carne a eleccion, palta y mayonesa.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Gigante Lechuga y Mayonesa;Pan de completo, carne a eleccion, lechuga y mayonesa.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Gigante Salsa Verde;Pan de completo, carne a eleccion y salsa verde.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Gigante Carne Solo;Pan de completo y carne a eleccion.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Gigante Carne Mayonesa;Pan de completo, carne a eleccion y mayonesa.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Xl Rey;As xl en pan de completo, carne a elegir, chucrut, tomate, salsa americana y mayonesa.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Xl Chacarera;As xl en pan de completo, carne a elegir, tomate, porotos verdes, ají y mayonesa.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Xl Italiana;As xl  en pan de completo, carne a elegir,  tomate, palta y mayonesa.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Xl Barros Luco;As xl en pan de completo, carne a elegir  y queso.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Xl Alemana;As xl en pan de completo, carne a elegir,  tomate, chucrut, y mayonesa.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Xl Suiza;As xl en pan de completo, carne a elegir,  queso, tomate y mayonesa.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Xl Antigua;As xl con pan de completo, carne a elegir, salsa americana, palta y mayonesa.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Xl Irlandesa;As xl en pan de completo, carne a elegir, lechuga, tomate y mayonesa.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Xl Brasileña;As xl en pan de completo, carne a elegir, queso y palta.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Xl Napolitana;As xl en pan de completo, carne a elegir, tomate, queso y orégano.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
