;Nombre Restaurant;URL RESTAURANT
5460;McDonald's Postre;https://www.rappi.cl/restaurantes/900032270-mcdonalds-postre
5463;El Taller;https://www.rappi.cl/restaurantes/900048090-el-taller
5472;La Mechada Nacional;https://www.rappi.cl/restaurantes/900016247-la-mechada-nacional
5474;Délice;https://www.rappi.cl/restaurantes/900016344-delice
5476;Buffalo Waffles;https://www.rappi.cl/restaurantes/900019216-buffalo-waffles
5486;Fusion Shawarma;https://www.rappi.cl/restaurantes/900032682-fusion-shawarma
5498;Domani Pizzeria & Bar;https://www.rappi.cl/restaurantes/900071600-domani-pizzeria-y-bar
5499;Barrio Chicken;https://www.rappi.cl/restaurantes/900071629-barrio-chicken
5508;Pizza Hut;https://www.rappi.cl/restaurantes/900015096-pizza-hut
5512;La Fuente Reina;https://www.rappi.cl/restaurantes/900017875-la-fuente-reina
5513;Churromania;https://www.rappi.cl/restaurantes/900019252-churromania
5518;Maske Sandwich;https://www.rappi.cl/restaurantes/900029052-maske-sandwich
5530;Cinnabon;https://www.rappi.cl/restaurantes/900015733-cinnabon
5534;Pollo Stop Asaduría;https://www.rappi.cl/restaurantes/900017398-pollo-stop-asaduria
5535;Mamut;https://www.rappi.cl/restaurantes/900019119-mamut
5537;Panzón Bustamante;https://www.rappi.cl/restaurantes/900020478-panzon-bustamante
5538;Doggis;https://www.rappi.cl/restaurantes/900020873-doggis
5540;La Pizzarra;https://www.rappi.cl/restaurantes/900022861-la-pizzarra
5557;Wendy's;https://www.rappi.cl/restaurantes/900016903-wendys
5558;Emporio La Rosa;https://www.rappi.cl/restaurantes/900016937-emporio-la-rosa
5568;Mr. Keto;https://www.rappi.cl/restaurantes/900056884-mr-keto
5569;Salad Box;https://www.rappi.cl/restaurantes/900075138-salad-box
5571;Sofá Café;https://www.rappi.cl/restaurantes/900075451-sofa-cafe
5573;Rikai;https://www.rappi.cl/restaurantes/900079666-rikai
5577;Happy Days Waffles & Coffee;https://www.rappi.cl/restaurantes/900018643-happy-days-waffles-y-coffee
5580;Pastelería Cathy Brown;https://www.rappi.cl/restaurantes/900026263-pasteleria-cathy-brown
5584;T de Tequeño;https://www.rappi.cl/restaurantes/900029114-t-de-tequeno
5586;Telepizza;https://www.rappi.cl/restaurantes/900029951-telepizza
5588;Sorry Burger;https://www.rappi.cl/restaurantes/900031792-sorry-burger
5593;Nyonkers Pizza;https://www.rappi.cl/restaurantes/900038448-nyonkers-pizza
5603;Oh My Pizza Macul;https://www.rappi.cl/restaurantes/900082250-oh-my-pizza-macul
5607;Lucky Asian;https://www.rappi.cl/restaurantes/900017450-lucky-asian
5610;La Sanguchera del Barrio;https://www.rappi.cl/restaurantes/900022795-la-sanguchera-del-barrio
5614;Aloha POKÉ;https://www.rappi.cl/restaurantes/900029079-aloha-poke
5622;El Chacha;https://www.rappi.cl/restaurantes/900057210-el-chacha
5624;Happy Gelato;https://www.rappi.cl/restaurantes/900070303-happy-gelato
5628;Heladeria la Foca;https://www.rappi.cl/restaurantes/900079339-heladeria-la-foca
5635;Takeshis Sushi;https://www.rappi.cl/restaurantes/900019875-takeshis-sushi
5642;Ali Baba;https://www.rappi.cl/restaurantes/900036816-ali-baba
5643;Heladería Maxidea;https://www.rappi.cl/restaurantes/900036967-heladeria-maxidea
5652;Milanos Pizza;https://www.rappi.cl/restaurantes/900077322-milanos-pizza
5659;Carl's Jr.;https://www.rappi.cl/restaurantes/900017771-carls-jr
5665;Doner Kebab;https://www.rappi.cl/restaurantes/900035864-doner-kebab
5668;Electric Chicken;https://www.rappi.cl/restaurantes/900057164-electric-chicken
5669;Doggis Heladeria;https://www.rappi.cl/restaurantes/900071308-doggis-heladeria
5673;La Casa de Las Papas Fritas;https://www.rappi.cl/restaurantes/900082364-la-casa-de-las-papas-fritas
5676;Toshiro Sushi Macul;https://www.rappi.cl/restaurantes/900083801-toshiro-sushi-macul
5682;Juan Valdez Café;https://www.rappi.cl/restaurantes/900032580-juan-valdez-cafe
5687;Mustafa Shawarma Y Kebab;https://www.rappi.cl/restaurantes/900036814-mustafa-shawarma-y-kebab
5697;Bendita Sopaipilla;https://www.rappi.cl/restaurantes/900029109-bendita-sopaipilla
5698;La Terraza Food and Grill;https://www.rappi.cl/restaurantes/900032807-la-terraza-food-and-grill
5702;The Master Pleto;https://www.rappi.cl/restaurantes/900036808-the-master-pleto
5704;Le Chicken by Pollo Castillo;https://www.rappi.cl/restaurantes/900057299-le-chicken-by-pollo-castillo
5714;Taz Burger;https://www.rappi.cl/restaurantes/900021359-taz-burger
5715;Big Boba Bubble Tea Shop;https://www.rappi.cl/restaurantes/900024648-big-boba-bubble-tea-shop
5722;Pokewok Vegano;https://www.rappi.cl/restaurantes/900073815-pokewok-vegano
5724;Dulce Barquillo;https://www.rappi.cl/restaurantes/900080799-dulce-barquillo
5739;Crispy Chicken;https://www.rappi.cl/restaurantes/900027771-crispy-chicken
5751;Aladdin;https://www.rappi.cl/restaurantes/900036918-aladdin
5754;Pizzpa la Reina;https://www.rappi.cl/restaurantes/900081687-pizzpa-la-reina
5755;Mas Pizza Delivery;https://www.rappi.cl/restaurantes/900081954-mas-pizza-delivery
5758;Pedro Juan & Diego;https://www.rappi.cl/restaurantes/900030720-pedro-juan-y-diego
5759;Shawarma Station;https://www.rappi.cl/restaurantes/900032770-shawarma-station
5768;Latin Pizza;https://www.rappi.cl/restaurantes/900073047-latin-pizza
5770;Pasteleria Tentaciones Spa;https://www.rappi.cl/restaurantes/900078734-pasteleria-tentaciones-spa
5777;Juicy Lucy;https://www.rappi.cl/restaurantes/900029247-juicy-lucy
5778;Ludico;https://www.rappi.cl/restaurantes/900036809-ludico
5781;U.K Vegan Burger;https://www.rappi.cl/restaurantes/900067433-uk-vegan-burger
5783;Hamburguesa Parrillera;https://www.rappi.cl/restaurantes/900081235-hamburguesa-parrillera
5784;Pasteleria Dgustar;https://www.rappi.cl/restaurantes/900035619-pasteleria-dgustar
5791;Rock Zone Burger;https://www.rappi.cl/restaurantes/900075737-rock-zone-burger
5807;Vegan Wok;https://www.rappi.cl/restaurantes/900067619-vegan-wok
5812;Ryge Burger;https://www.rappi.cl/restaurantes/900084111-ryge-burger
5814;The Best Wok;https://www.rappi.cl/restaurantes/900067447-the-best-wok
5826;Falafel House;https://www.rappi.cl/restaurantes/900035861-falafel-house
5832;Obvious! Burger;https://www.rappi.cl/restaurantes/900082311-obvious-burger
5833;La Casa de la Cachapa;https://www.rappi.cl/restaurantes/900082370-la-casa-de-la-cachapa
5834;La Casa Del Tequeño;https://www.rappi.cl/restaurantes/900082458-la-casa-del-tequeno
5844;Gringos Tacos & Burritos;https://www.rappi.cl/restaurantes/900037734-gringos-tacos-y-burritos
5847;Burritos Kahlo;https://www.rappi.cl/restaurantes/900067440-burritos-kahlo
5853;La Casa de Las Alitas;https://www.rappi.cl/restaurantes/900082372-la-casa-de-las-alitas
5854;Burger Truck;https://www.rappi.cl/restaurantes/900029246-burger-truck
5857;Fuente Da Vinci;https://www.rappi.cl/restaurantes/900041504-fuente-da-vinci
5860;Cineplanet;https://www.rappi.cl/restaurantes/900081312-cineplanet
5861;Mi Gohan;https://www.rappi.cl/restaurantes/900082103-mi-gohan
5863;Milas;https://www.rappi.cl/restaurantes/900084986-milas
5867;El Sultan Restaurante;https://www.rappi.cl/restaurantes/900036813-el-sultan-restaurante
5870;Dakota Burger;https://www.rappi.cl/restaurantes/900080719-dakota-burger
5871;El Mundo de la Parrilla;https://www.rappi.cl/restaurantes/900081238-el-mundo-de-la-parrilla
5872;La Casa de Las Hamburguesas;https://www.rappi.cl/restaurantes/900082361-la-casa-de-las-hamburguesas
5875;Delicias Don Yeims;https://www.rappi.cl/restaurantes/900064622-delicias-don-yeims
5886;Sultanah Comida Libanesa;https://www.rappi.cl/restaurantes/900020241-sultanah-comida-libanesa
5887;Turkish Kitchen;https://www.rappi.cl/restaurantes/900021002-turkish-kitchen
5888;Turco Cocina Árabe;https://www.rappi.cl/restaurantes/900021044-turco-cocina-arabe
5890;Cocavi Comida Árabe;https://www.rappi.cl/restaurantes/900024454-cocavi-comida-arabe
5895;Leaf - Just Fresh Salads;https://www.rappi.cl/restaurantes/900029112-leaf-just-fresh-salads
5900;Istambul Cocina Mediterranea;https://www.rappi.cl/restaurantes/900036811-istambul-cocina-mediterranea
5908;All Star Burger;https://www.rappi.cl/restaurantes/900067430-all-star-burger
5924;Piczas And Burgers;https://www.rappi.cl/restaurantes/900079868-piczas-and-burgers
5927;Burger Ya;https://www.rappi.cl/restaurantes/900081227-burger-ya
5935;Mar y Tierra;https://www.rappi.cl/restaurantes/900083805-mar-y-tierra
5942;Brontos;https://www.rappi.cl/restaurantes/900027409-brontos
5944;Lasaña Factory;https://www.rappi.cl/restaurantes/900027853-lasana-factory
5945;Camaleón Burgers;https://www.rappi.cl/restaurantes/900027981-camaleon-burgers
5946;Poke Fresh;https://www.rappi.cl/restaurantes/900029953-poke-fresh
5950;Mr. Taco;https://www.rappi.cl/restaurantes/900037726-mr-taco
5975;Bloke Burger;https://www.rappi.cl/restaurantes/900085226-bloke-burger
5981;Holy Donas;https://www.rappi.cl/restaurantes/900085374-holy-donas
5994;ComoSushi;https://www.rappi.cl/restaurantes/900016869-comosushi
6004;Sushimax;https://www.rappi.cl/restaurantes/900027869-sushimax
6006;Tacos & Cuates - TexMex;https://www.rappi.cl/restaurantes/900029115-tacos-y-cuates-texmex
6014;La Patatería;https://www.rappi.cl/restaurantes/900036018-la-patateria
6016;Sabor de Siria;https://www.rappi.cl/restaurantes/900036892-sabor-de-siria
6026;Burger Sin;https://www.rappi.cl/restaurantes/900067431-burger-sin
6027;Burritos Vegan;https://www.rappi.cl/restaurantes/900067445-burritos-vegan
6029;Pimpollos Cl;https://www.rappi.cl/restaurantes/900072948-pimpollos-cl
6031;Sangucheria Bacan;https://www.rappi.cl/restaurantes/900073823-sangucheria-bacan
6032;Watson Vegan Bistró;https://www.rappi.cl/restaurantes/900073827-watson-vegan-bistro
6036;Tosaku Ñuñoa;https://www.rappi.cl/restaurantes/900075277-tosaku-nunoa
6040;El Mundo Del Tequeño la Reina;https://www.rappi.cl/restaurantes/900078693-el-mundo-del-tequeno-la-reina
6048;Hungry Chicken;https://www.rappi.cl/restaurantes/900081440-hungry-chicken
6049;Hungry Veggie;https://www.rappi.cl/restaurantes/900081496-hungry-veggie
6092;Thai Time;https://www.rappi.cl/restaurantes/900026967-thai-time
6101;El Crudo Jack;https://www.rappi.cl/restaurantes/900030298-el-crudo-jack
6115;Rishtedar;https://www.rappi.cl/restaurantes/900036614-rishtedar
6121;Cinque Pizza;https://www.rappi.cl/restaurantes/900037833-cinque-pizza
6123;El Indio Pícaro;https://www.rappi.cl/restaurantes/900040626-el-indio-picaro
6133;Matilda Pizza;https://www.rappi.cl/restaurantes/900067310-matilda-pizza
6156;Niu Sushi;https://www.rappi.cl/restaurantes/900078036-niu-sushi
6157;Fit Corner;https://www.rappi.cl/restaurantes/900078518-fit-corner
6164;Milanga;https://www.rappi.cl/restaurantes/900079809-milanga
6171;Japon Sushi Express Macul;https://www.rappi.cl/restaurantes/900081478-japon-sushi-express-macul
6172;Paradise Fast Food Macul;https://www.rappi.cl/restaurantes/900082638-paradise-fast-food-macul
6175;Treng Burguer;https://www.rappi.cl/restaurantes/900083648-treng-burguer
6179;Niu Sushi – Plaza Brasil;https://www.rappi.cl/restaurantes/900084426-niu-sushi-plaza-brasil
6182;Casa Hortelana Saludable;https://www.rappi.cl/restaurantes/900085283-casa-hortelana-saludable
6195;Achoclonados;https://www.rappi.cl/restaurantes/900015589-achoclonados
6207;Mammaterra;https://www.rappi.cl/restaurantes/900016430-mammaterra
6208;Sushi'sTosos;https://www.rappi.cl/restaurantes/900016522-sushistosos
6236;Dulce Luna;https://www.rappi.cl/restaurantes/900022846-dulce-luna
6254;Sanguchería Chilena;https://www.rappi.cl/restaurantes/900028131-sangucheria-chilena
6261;Mitani Ramen;https://www.rappi.cl/restaurantes/900029221-mitani-ramen
6272;chiwaffles;https://www.rappi.cl/restaurantes/900030769-chiwaffles
6281;Frica Sandwicheria;https://www.rappi.cl/restaurantes/900032474-frica-sandwicheria
6287;Fuente Nicanor;https://www.rappi.cl/restaurantes/900033206-fuente-nicanor
6293;Casa Imperial;https://www.rappi.cl/restaurantes/900036026-casa-imperial
6306;Empanadas D’angelis;https://www.rappi.cl/restaurantes/900037384-empanadas-dangelis
6330;Churrasqueria Los Caceros;https://www.rappi.cl/restaurantes/900057480-churrasqueria-los-caceros
6355;Mizu;https://www.rappi.cl/restaurantes/900067756-mizu
6362;Biciclo Cafe;https://www.rappi.cl/restaurantes/900068854-biciclo-cafe
6364;Alfajores Deleite;https://www.rappi.cl/restaurantes/900068901-alfajores-deleite
6367;Kazudai Sushi;https://www.rappi.cl/restaurantes/900069133-kazudai-sushi
6368;Pollo Comilon;https://www.rappi.cl/restaurantes/900069390-pollo-comilon
6370;SUSHI PARIS SPA;https://www.rappi.cl/restaurantes/900069436-sushi-paris-spa
6388;Local Burger;https://www.rappi.cl/restaurantes/900073811-local-burger
6389;Raitnau;https://www.rappi.cl/restaurantes/900073845-raitnau
6390;Pastelería Nogada;https://www.rappi.cl/restaurantes/900073890-pasteleria-nogada
6406;Sushimaslico;https://www.rappi.cl/restaurantes/900074723-sushimaslico
6410;Paki Pollo;https://www.rappi.cl/restaurantes/900074927-paki-pollo
6429;Seven Burger;https://www.rappi.cl/restaurantes/900077969-seven-burger
6456;Topping Cheessecake;https://www.rappi.cl/restaurantes/900080368-topping-cheessecake
6466;Mote con Huesillos Cophie;https://www.rappi.cl/restaurantes/900081058-mote-con-huesillos-cophie
6473;Sushi Mania Trinidad;https://www.rappi.cl/restaurantes/900081580-sushi-mania-trinidad
6475;Maxidonas la Reina;https://www.rappi.cl/restaurantes/900081640-maxidonas-la-reina
6478;Circo Sanguches;https://www.rappi.cl/restaurantes/900081841-circo-sanguches
6479;Valeburgers Macul;https://www.rappi.cl/restaurantes/900082040-valeburgers-macul
6483;Palermos Pizza;https://www.rappi.cl/restaurantes/900082262-palermos-pizza
6486;Durangos Pizzas;https://www.rappi.cl/restaurantes/900082505-durangos-pizzas
6521;House Thai;https://www.rappi.cl/restaurantes/900084020-house-thai
6531;Pasteleria Abuela Pata Ñuñoa;https://www.rappi.cl/restaurantes/900084336-pasteleria-abuela-pata-nunoa
6537;Sushi Bless;https://www.rappi.cl/restaurantes/900084384-sushi-bless
6581;Sushi Tanuky;https://www.rappi.cl/restaurantes/900022036-sushi-tanuky
6585;La Tía Peta;https://www.rappi.cl/restaurantes/900025664-la-tia-peta
6588;Mahalo Food's;https://www.rappi.cl/restaurantes/900025804-mahalo-foods
6596;Baco's Burger & Sushi;https://www.rappi.cl/restaurantes/900027941-bacos-burger-y-sushi
6605;Divo Food Service;https://www.rappi.cl/restaurantes/900030055-divo-food-service
6609;El Pinche Mexicano Santiago;https://www.rappi.cl/restaurantes/900030203-el-pinche-mexicano-santiago
6622;Sanguchería Entre amigos;https://www.rappi.cl/restaurantes/900036657-sangucheria-entre-amigos
6631;Cookies And Co.;https://www.rappi.cl/restaurantes/900048596-cookies-and-co
6658;La Yolita Sanguchería;https://www.rappi.cl/restaurantes/900071497-la-yolita-sangucheria
6690;Pizzeria el Italiano;https://www.rappi.cl/restaurantes/900079905-pizzeria-el-italiano
6710;Kikiriki Pollos Asados;https://www.rappi.cl/restaurantes/900084393-kikiriki-pollos-asados
6714;Carl's Jr.;https://www.rappi.cl/restaurantes/900020819-carls-jr
6717;McDonald's;https://www.rappi.cl/restaurantes/900021235-mcdonalds
6787;Lovdo;https://www.rappi.cl/restaurantes/900067107-lovdo
6796;Puerto Ceviche;https://www.rappi.cl/restaurantes/900024960-puerto-ceviche
6854;Tea Connection Salads & Sándwiches;https://www.rappi.cl/restaurantes/471-tea-connection-salads-y-sandwiches
6874;Dominó;https://www.rappi.cl/restaurantes/521-domino
6914;Subway;https://www.rappi.cl/restaurantes/900016644-subway
6924;Mister Fish;https://www.rappi.cl/restaurantes/900033023-mister-fish
6929;Kami Sushi;https://www.rappi.cl/restaurantes/900073792-kami-sushi
6951;Factory Nine;https://www.rappi.cl/restaurantes/900081667-factory-nine
6970;La Punta;https://www.rappi.cl/restaurantes/900035413-la-punta
6981;Dunkin';https://www.rappi.cl/restaurantes/900016228-dunkin
6982;La Mechada Nacional;https://www.rappi.cl/restaurantes/900016252-la-mechada-nacional
6986;Starbucks;https://www.rappi.cl/restaurantes/900018102-starbucks
7026;Mr. Keto;https://www.rappi.cl/restaurantes/900036611-mr-keto
7066;Mr Qiu;https://www.rappi.cl/restaurantes/900081463-mr-qiu
7081;El Callejero Truck;https://www.rappi.cl/restaurantes/900035663-el-callejero-truck
7093;Chick´n All;https://www.rappi.cl/restaurantes/900077758-chickn-all
7098;Buffalo Waffles;https://www.rappi.cl/restaurantes/519-buffalo-waffles
7106;Mamut;https://www.rappi.cl/restaurantes/900019710-mamut
7112;McDonald's Postre;https://www.rappi.cl/restaurantes/900032647-mcdonalds-postre
7120;Milas;https://www.rappi.cl/restaurantes/900081464-milas
7131;Pronto Copec;https://www.rappi.cl/restaurantes/900021260-pronto-copec
7135;Indian Box - Veggie;https://www.rappi.cl/restaurantes/900030375-indian-box-veggie
7193;El Mundo de Las Papas Fritas la Reina;https://www.rappi.cl/restaurantes/900078695-el-mundo-de-las-papas-fritas-la-rei
7246;Uncle Fletch;https://www.rappi.cl/restaurantes/900017512-uncle-fletch
7253;Pegli;https://www.rappi.cl/restaurantes/900040183-pegli
7274;Viva Mas Gourmet;https://www.rappi.cl/restaurantes/900048974-viva-mas-gourmet
7277;LES ARTISANS CREPES y GAUFRES SPA;https://www.rappi.cl/restaurantes/900074078-les-artisans-crepes-y-gaufres-spa
7282;Deleite Churros;https://www.rappi.cl/restaurantes/900080127-deleite-churros
7284;Inside Deli By Tea Connection;https://www.rappi.cl/restaurantes/900017401-inside-deli-by-tea-connection
7293;Slicy Rocks Pizza;https://www.rappi.cl/restaurantes/900041157-slicy-rocks-pizza
7300;Polleria Carmelita;https://www.rappi.cl/restaurantes/900083188-polleria-carmelita
7312;Le Ñam Burgers;https://www.rappi.cl/restaurantes/900018935-le-nam-burgers
7313;Pedro Juan & Diego;https://www.rappi.cl/restaurantes/900019889-pedro-juan-y-diego
7350;Fasfu Burgers;https://www.rappi.cl/restaurantes/900078827-fasfu-burgers
7377;The BIG Burgery;https://www.rappi.cl/restaurantes/900081147-the-big-burgery
7382;The Craft Burger;https://www.rappi.cl/restaurantes/900030050-the-craft-burger
7470;Tavelli;https://www.rappi.cl/restaurantes/900027016-tavelli
7484;Salad Lab;https://www.rappi.cl/restaurantes/900074193-salad-lab
7512;Imperio Oriental;https://www.rappi.cl/restaurantes/900016456-imperio-oriental
7522;Panino Lab;https://www.rappi.cl/restaurantes/900036746-panino-lab
7625;Vangohan Sushi;https://www.rappi.cl/restaurantes/900084399-vangohan-sushi
7632;Happy Milkshake;https://www.rappi.cl/restaurantes/900085676-happy-milkshake
7699;Barbanegra;https://www.rappi.cl/restaurantes/900041170-barbanegra
7732;Niu Sushi;https://www.rappi.cl/restaurantes/900078067-niu-sushi
7803;Tele Sándwich;https://www.rappi.cl/restaurantes/900019955-tele-sandwich
